影三幽平 iiu 幽
羣三幽平 gyiu 虯
幫三幽平 byiu 彪
來三幽平 lyiu 鏐
見三幽平 cyiu 樛
並三幽平 bhyiu 淲
精三幽平 zyiu 稵
生三幽平 sryiu 犙
疑三幽平 qyiu 聱
曉三幽平 xyiu 飍
明三幽平 myiu 繆
清開三侵平 tsim 侵
邪開三侵平 szim 尋
來開三侵平 lim 林
徹開三侵平 tyim 琛
章開三侵平 jim 斟
澄開三侵平 dhyim 沈
知開三侵平 dyim 碪
常開三侵平 zhim 諶
日開三侵平 rim 任
書開三侵平 shim 深
以開三侵平 yim 淫
心開三侵平 sim 心
影開三A侵平 im 愔
精開三侵平 zim 祲
從開三侵平 dzim 𩷒
孃開三侵平 nyim 䛘
羣開三B侵平 gyim 琴
溪開三B侵平 kyim 欽
疑開三B侵平 qyim 吟
曉開三B侵平 xyim 歆
見開三B侵平 cyim 金
影開三B侵平 iim 音
生開三侵平 srim 森
崇開三侵平 jrim 岑
莊開三侵平 drim 兂
初開三侵平 trim 嵾
昌開三侵平 chim 𧡪
定開一覃平 dhom 覃
清開一覃平 tsom 參
泥開一覃平 nom 南
影開一覃平 om 諳
匣開一覃平 hom 含
來開一覃平 lom 婪
從開一覃平 dzom 蠶
精開一覃平 zom 簪
透開一覃平 tom 探
端開一覃平 dom 耽
溪開一覃平 kom 龕
曉開一覃平 xom 㟏
心開一覃平 som 毿
見開一覃平 com 弇
疑開一覃平 qom 䜙
定開一談平 dham 談
見開一談平 cam 甘
端開一談平 dam 擔
心開一談平 sam 三
來開一談平 lam 藍
溪開一談平 kam 坩
透開一談平 tam 舑
從開一談平 dzam 慙
匣開一談平 ham 酣
明一談平 mam 姏
精開一談平 zam 𩈻
曉開一談平 xam 蚶
以開三鹽平 yem 鹽
來開三鹽平 liem 廉
幫三B鹽平 byem 砭
心開三鹽平 siem 銛
清開三鹽平 tsiem 籤
章開三鹽平 jem 詹
常開三鹽平 zhem 棎
書開三鹽平 shem 苫
昌開三鹽平 chem 䪜
日開三鹽平 rem 𩓾
孃開三鹽平 nyem 黏
云開三鹽平 hiem 炎
知開三鹽平 dyem 霑
徹開三鹽平 tyem 覘
影開三B鹽平 iiem 淹
溪開三B鹽平 kyem 𢜩
疑開三B鹽平 qyem 𪙊
精開三鹽平 ziem 尖
從開三鹽平 dziem 潛
羣開三B鹽平 gyem 箝
影開三A鹽平 iem 懕
邪開三鹽平 sziem 燅
生開三鹽平 srem 襳
澄開三鹽平 dhyem 㶣
羣開三A鹽平 giem 鍼
透開四添平 tem 添
端開四添平 dem 𩬑
定開四添平 dhem 甜
來開四添平 lem 鬑
溪開四添平 kem 謙
見開四添平 cem 兼
匣開四添平 hem 嫌
泥開四添平 nem 鮎
曉開四添平 xem 馦
匣開二咸平 haem 咸
見開二咸平 caem 緘
生開二咸平 sraem 攕
影開二咸平 aem 𤟟
疑開二咸平 qaem 嵒
曉開二咸平 xaem 㰹
知開二咸平 dyaem 詀
孃開二咸平 nyaem 諵
崇開二咸平 jraem 讒
溪開二咸平 kaem 鵮
匣開二銜平 heam 銜
崇開二銜平 jream 巉
疑開二銜平 qeam 巖
初開二銜平 tream 攙
生開二銜平 sream 衫
見開二銜平 ceam 監
並二銜平 bheam 𨂝
溪開二銜平 keam 嵌
疑開三嚴平 qiam 嚴
曉開三嚴平 xiam 𩏩
影開三嚴平 iam 醃
溪開三嚴平 kiam 㪁
並三凡平 bhiuam 凡
滂三凡平 piuam 䒦
端一東上 doog 董
明一東上 moog 蠓
溪一東上 koog 孔
心一東上 soog 㪌
透一東上 toog 侗
精一東上 zoog 總
匣一東上 hoog 澒
影一東上 oog 蓊
泥一東上 noog 𨑊
幫一東上 boog 琫
來一東上 loog 曨
曉一東上 xoog 嗊
定一東上 dhoog 動
並一東上 bhoog 菶
章三鍾上 jug 腫
徹三鍾上 tyug 寵
來三鍾上 liug 隴
影三鍾上 iug 擁
日三鍾上 rug 宂
澄三鍾上 dhyug 重
知三鍾上 dyug 冢
並三鍾上 bhiug 奉
滂三鍾上 piug 捧
以三鍾上 yug 勇
溪三鍾上 kiug 恐
常三鍾上 zhug 尰
見三鍾上 ciug 拱
心三鍾上 siug 悚
曉三鍾上 xiug 洶
幫三鍾上 biug 覂
端一冬上 dug 湩
明一冬上 mug 𪁪
羣三鍾上 giug 䅃
昌三鍾上 chug 𨿿
精三鍾上 ziug 䙕
見二江上 ceog 講
並二江上 bheog 㭋
影二江上 eog 慃
明二江上 meog 𠈵
匣二江上 heog 項
幫二江上 beog 𦂌
曉二江上 xeog 傋
章開三支上 jee 紙
常開三支上 zhee 是
明三B支上 myee 靡
幫三B支上 byee 彼
並三B支上 bhyee 被
曉合三B支上 xyuee 毀
影合三B支上 iiuee 委
溪合三B支上 kyuee 跪
見合三B支上 cyuee 詭
心合三支上 siuee 髓
來合三支上 liuee 絫
羣開三B支上 gyee 技
影開三B支上 iiee 倚
見開三B支上 cyee 掎
溪開三B支上 kyee 綺
疑開三B支上 qyee 螘
云合三支上 hiuee 蔿
精合三支上 ziuee 觜
日合三支上 ruee 蘂
清開三支上 tsiee 此
澄開三支上 dhyee 豸
心開三支上 siee 徙
以開三支上 yee 酏
來開三支上 liee 邐
生開三支上 sree 躧
幫三A支上 biee 𢔌
日開三支上 ree 爾
明三A支上 miee 渳
並三A支上 bhiee 婢
昌開三支上 chee 侈
書開三支上 shee 弛
精開三支上 ziee 紫
章合三支上 juee 捶
初合三支上 truee 揣
邪合三支上 sziuee 𤢍
船開三支上 djee 舓
莊開三支上 dree 㧗
滂三B支上 pyee 㱟
滂三A支上 piee 諀
以合三支上 yuee 䓈
從合三支上 dziuee 惢
溪合三A支上 kiuee 跬
孃開三支上 nyee 狔
疑合三B支上 qyuee 硊
羣合三B支上 gyuee 跪
徹開三支上 tyee 褫
知開三支上 dyee 㨖
曉開三B支上 xyee 𪖥
溪開三A支上 kiee 企
常合三支上 zhuee 菙
見開三A支上 ciee 枳
章開三脂上 jii 旨
常開三脂上 zhii 視
明三B脂上 myii 美
幫三B脂上 byii 鄙
邪開三脂上 szii 兕
見開三B脂上 cyii 几
精開三脂上 zii 姊
幫三A脂上 bii 匕
見合三B脂上 cyuii 軌
云合三脂上 hiuii 洧
書開三脂上 shii 矢
澄開三脂上 dhyii 雉
心開三脂上 sii 死
並三A脂上 bhii 牝
來開三脂上 lii 履
書合三脂上 shuii 水
來合三脂上 liuii 壘
羣合三A脂上 giuii 揆
清合三脂上 tsiuii 趡
孃開三脂上 nyii 柅
見合三A脂上 ciuii 癸
並三B脂上 bhyii 否
從合三脂上 dziuii 㠑
滂三B脂上 pyii 嚭
日合三脂上 ruii 蕊
以合三脂上 yuii 唯
影開三B脂上 iii 㰻
精合三脂上 ziuii 濢
知開三脂上 dyii 黹
徹開三脂上 tyii 𡳭
曉合三A脂上 xiuii 䁤
羣合三B脂上 gyuii 䣀
羣開三B脂上 gyii 跽
溪合三B脂上 kyuii 巋
章開三之上 jyy 止
常開三之上 zhyy 市
知開三之上 dyy 徵
曉開三之上 xyy 喜
見開三之上 cyy 紀
以開三之上 yy 以
邪開三之上 szyy 似
生開三之上 sryy 史
日開三之上 ryy 耳
來開三之上 lyy 里
心開三之上 syy 枲
書開三之上 shyy 始
澄開三之上 dhyy 歭
溪開三之上 kyy 起
崇開三之上 jryy 士
俟開三之上 zryy 俟
精開三之上 zyy 子
云開三之上 hyy 矣
疑開三之上 qyy 擬
昌開三之上 chyy 齒
徹開三之上 tyy 恥
初開三之上 tryy 㓼
莊開三之上 dryy 滓
影開三之上 iyy 譩
孃開三之上 nyy 伱
明三微上 miuooi 尾
影開三微上 iooi 扆
溪開三微上 kiooi 豈
見開三微上 ciooi 蟣
滂三微上 piuooi 斐
幫三微上 biuooi 匪
云合三微上 hiuooi 韙
見合三微上 ciuooi 鬼
曉合三微上 xiuooi 虺
疑開三微上 qiooi 顗
曉開三微上 xiooi 豨
影合三微上 iuooi 磈
並三微上 bhiuooi 膹
疑開三魚上 qioo 語
來開三魚上 lioo 呂
澄開三魚上 dhyoo 佇
以開三魚上 yoo 與
章開三魚上 joo 䰞
日開三魚上 roo 汝
書開三魚上 shoo 暑
昌開三魚上 choo 杵
知開三魚上 dyoo 貯
心開三魚上 sioo 諝
徹開三魚上 tyoo 楮
孃開三魚上 nyoo 女
曉開三魚上 xioo 許
羣開三魚上 gioo 巨
生開三魚上 sroo 所
初開三魚上 troo 楚
莊開三魚上 droo 阻
崇開三魚上 jroo 齟
從開三魚上 dzioo 咀
影開三魚上 ioo 𢮁
見開三魚上 cioo 舉
邪開三魚上 szioo 敘
溪開三魚上 kioo 去
船開三魚上 djoo 紓
常開三魚上 zhoo 野
清開三魚上 tsioo 𤿚
精開三魚上 zioo 苴
疑三虞上 qiuu 麌
云三虞上 hiuu 羽
從三虞上 dziuu 聚
幫三虞上 biuu 甫
明三虞上 miuu 武
並三虞上 bhiuu 父
滂三虞上 piuu 撫
澄三虞上 dhyuu 柱
曉三虞上 xiuu 詡
常三虞上 zhuu 豎
以三虞上 yuu 庾
章三虞上 juu 主
影三虞上 iuu 傴
溪三虞上 kiuu 齲
知三虞上 dyuu 拄
日三虞上 ruu 乳
羣三虞上 giuu 窶
生三虞上 sruu 數
見三虞上 ciuu 矩
清三虞上 tsiuu 取
來三虞上 liuu 縷
心三虞上 siuu 𦄼
崇三虞上 jruu 䝒
明一模上 muu 姥
透一模上 tuu 土
定一模上 dhuu 杜
來一模上 luu 魯
清一模上 tsuu 蔖
端一模上 duu 覩
見一模上 cuu 古
疑一模上 quu 五
並一模上 bhuu 簿
從一模上 dzuu 粗
精一模上 zuu 祖
曉一模上 xuu 虎
影一模上 uu 隖
溪一模上 kuu 苦
泥一模上 nuu 怒
匣一模上 huu 戶
滂一模上 puu 普
幫一模上 buu 補
從開四齊上 dzeei 薺
來開四齊上 leei 禮
透開四齊上 teei 體
滂四齊上 peei 䫌
精開四齊上 zeei 濟
端開四齊上 deei 邸
定開四齊上 dheei 弟
泥開四齊上 neei 禰
心開四齊上 seei 洗
清開四齊上 tseei 泚
溪開四齊上 keei 啓
匣開四齊上 heei 徯
明四齊上 meei 米
並四齊上 bheei 陛
影開四齊上 eei 𠯋
疑開四齊上 qeei 堄
幫四齊上 beei 㪏
匣開二佳上 haae 蟹
明二佳上 maae 買
溪開二佳上 kaae 䒓
澄開二佳上 dhyaae 廌
孃開二佳上 nyaae 嬭
並二佳上 bhaae 罷
影開二佳上 aae 矮
幫二佳上 baae 擺
見開二佳上 caae 解
生開二佳上 sraae 灑
見合二佳上 cooe 𠁥
澄合二佳上 dhyooe 㧳
匣合二佳上 hooe 夥
曉合二佳上 xooe 扮
羣開二佳上 gaae 箉
匣開二皆上 haaei 駭
溪開二皆上 kaaei 楷
疑開二皆上 qaaei 騃
影開二皆上 aaei 挨
曉合一灰上 xuooi 賄
影合一灰上 uooi 猥
來合一灰上 luooi 磥
定合一灰上 dhuooi 錞
從合一灰上 dzuooi 辠
明一灰上 muooi 浼
透合一灰上 tuooi 骽
匣合一灰上 huooi 瘣
溪合一灰上 kuooi 䫥
端合一灰上 duooi 𦞙
泥合一灰上 nuooi 餧
疑合一灰上 quooi 頠
清合一灰上 tsuooi 皠
並一灰上 bhuooi 琲
精合一灰上 zuooi 嶊
曉開一咍上 xooi 海
溪開一咍上 kooi 愷
精開一咍上 zooi 宰
定開一咍上 dhooi 駘
泥開一咍上 nooi 乃
見開一咍上 cooi 改
匣開一咍上 hooi 亥
滂一灰上 puooi 啡
清開一咍上 tsooi 采
昌開一咍上 chooi 茝
端開一咍上 dooi 等
從開一咍上 dzooi 在
影開一咍上 ooi 欸
以開一咍上 yooi 佁
透開一咍上 tooi 㘆
日開一咍上 rooi 疓
來開一咍上 looi 𨦂
章開三眞上 jiin 軫
徹開三眞上 tyiin 辴
常開三眞上 zhiin 腎
日開三眞上 riin 忍
書開三眞上 shiin 矤
來開三眞上 liin 嶙
澄開三眞上 dhyiin 紖
見開三A眞上 ciin 緊
從開三眞上 dziin 盡
精開三眞上 ziin 㯸
並三A眞上 bhiin 牝
疑開三B眞上 qyiin 釿
清開三眞上 tsiin 笉
羣合三B眞上 gyuiin 窘
以開三眞上 yiin 引
明三B眞上 myiin 愍
明三A眞上 miin 泯
云合三眞上 hiuiin 殞
章合三眞上 juiin 準
以合三眞上 yuiin 尹
心合三眞上 siuiin 筍
日合三眞上 ruiin 蝡
昌合三眞上 chuiin 蠢
船合三眞上 djuiin 盾
徹合三眞上 tyuiin 偆
來合三眞上 liuiin 耣
溪合三B眞上 kyuiin 𦃢
溪開三A眞上 kiin 螼
書合三眞上 shuiin 賰
曉開三B眞上 xyiin 脪
崇開三眞上 jryyn 濜
知開三眞上 dyiin 屒
明三文上 miuun 吻
幫三文上 biuun 粉
並三文上 bhiuun 憤
滂三文上 piuun 忿
影合三文上 iuun 惲
疑合三文上 qiuun 齳
云合三文上 hiuun 抎
溪合三文上 kiuun 𧼐
影開三欣上 ioon 隱
見開三欣上 cioon 謹
莊開三欣上 dryyn 𧤛
溪開三欣上 kioon 赾
羣開三欣上 gioon 近
初開三欣上 tryyn 齔
疑開三欣上 qioon 听
曉開三欣上 xioon 䘆
疑合三元上 qiuaan 阮
云合三元上 hiuaan 遠
影開三元上 iaan 偃
見開三元上 ciaan 湕
羣開三元上 giaan 寋
溪開三元上 kiaan 𧥛
疑開三元上 qiaan 𧥜
曉開三元上 xiaan 幰
明三元上 miuaan 晚
幫三元上 biuaan 反
羣合三元上 giuaan 𧯦
影合三元上 iuaan 婉
溪合三元上 kiuaan 䅚
曉合三元上 xiuaan 暅
並三元上 bhiuaan 飯
匣合一魂上 huoon 混
滂一魂上 puoon 翉
清合一魂上 tsuoon 忖
幫一魂上 buoon 本
心合一魂上 suoon 損
精合一魂上 zuoon 𠟃
影合一魂上 uoon 穩
定合一魂上 dhuoon 囤
從合一魂上 dzuoon 鱒
見合一魂上 cuoon 𩩌
透合一魂上 tuoon 畽
溪合一魂上 kuoon 閫
來合一魂上 luoon 㤻
並一魂上 bhuoon 獖
明一魂上 muoon 懣
泥合一魂上 nuoon 㶧
曉合一魂上 xuoon 𦃕
匣開一痕上 hoon 很
溪開一痕上 koon 墾
見開一痕上 coon 䫀
匣開一寒上 haan 旱
端開一寒上 daan 亶
透開一寒上 taan 坦
心開一寒上 saan 散
定開一寒上 dhaan 但
從開一寒上 dzaan 瓚
見開一寒上 caan 笴
來開一寒上 laan 嬾
溪開一寒上 kaan 侃
曉開一寒上 xaan 䍐
精開一寒上 zaan 䰖
匣合一寒上 huaan 緩
端合一寒上 duaan 短
影合一寒上 uaan 椀
透合一寒上 tuaan 疃
心合一寒上 suaan 算
見合一寒上 cuaan 管
來合一寒上 luaan 卵
溪合一寒上 kuaan 款
泥合一寒上 nuaan 煗
精合一寒上 zuaan 纂
並一寒上 bhuaan 伴
明一寒上 muaan 滿
幫一寒上 buaan 粄
邪合一寒上 szuaan 鄹
定合一寒上 dhuaan 斷
泥開一寒上 naan 攤
滂一寒上 puaan 坢
生開二刪上 sreaan 潸
影合二刪上 oaan 綰
幫二刪上 beaan 版
莊開二刪上 dreaan 䩆
孃開二刪上 nyeaan 赧
匣開二刪上 heaan 僩
匣合二刪上 hoaan 睆
並二刪上 bheaan 阪
明二刪上 meaan 矕
崇開二刪上 jreaan 𪘪
疑開二刪上 qeaan 𪗙
初開二刪上 treaan 㹽
滂二刪上 peaan 眅
崇合二刪上 jroaan 撰
生開二山上 sraaen 產
匣開二山上 haaen 限
明二山上 maaen 𥇅
見開二山上 caaen 簡
初開二山上 traaen 剗
崇開二山上 jraaen 棧
疑開二山上 qaaen 眼
莊開二山上 draaen 醆
初合二山上 trooen 㦃
溪開二山上 kaaen 齦
心開四先上 seen 銑
透開四先上 teen 腆
端開四先上 deen 典
影開四先上 een 蝘
定開四先上 dheen 殄
見開四先上 ceen 繭
匣開四先上 heen 峴
曉開四先上 xeen 顯
明四先上 meen 㨠
泥開四先上 neen 撚
幫四先上 been 編
匣合四先上 hueen 泫
見合四先上 cueen 𡿨
並四先上 bheen 辮
溪合四先上 kueen 犬
溪開四先上 keen 𥧬
疑開四先上 qeen 齞
心開三仙上 sieen 獮
以開三仙上 yeen 演
從開三仙上 dzieen 踐
知開三仙上 dyeen 展
章開三仙上 jeen 𦗢
孃開三仙上 nyeen 趁
清開三仙上 tsieen 淺
昌開三仙上 cheen 闡
溪開三A仙上 kieen 遣
見開三B仙上 cyeen 蹇
常開三仙上 zheen 善
精開三仙上 zieen 翦
日開三仙上 reen 蹨
邪開三仙上 szieen 𦆀
來開三仙上 lieen 輦
疑開三B仙上 qyeen 齴
羣開三B仙上 gyeen 件
並三B仙上 bhyeen 辯
明三A仙上 mieen 緬
幫三A仙上 bieen 褊
精合三仙上 ziueen 臇
從合三仙上 dziueen 雋
幫三B仙上 byeen 辡
以合三仙上 yueen 兗
來合三仙上 liueen 臠
知合三仙上 dyueen 轉
見合三B仙上 cyueen 卷
羣合三B仙上 gyueen 圈
日合三仙上 rueen 輭
昌合三仙上 chueen 舛
常合三仙上 zhueen 膞
澄合三仙上 dhyueen 篆
章合三仙上 jueen 剸
心合三仙上 siueen 選
崇合三仙上 jrueen 撰
羣合三A仙上 giueen 蜎
曉合三A仙上 xiueen 蠉
並三A仙上 bhieen 楩
明三B仙上 myeen 免
徹開三仙上 tyeen 搌
滂三B仙上 pyeen 鴘
書開三仙上 sheen 㒄
影開三B仙上 iieen 㫃
澄開三仙上 dhyeen 邅
崇開三仙上 jreen 棧
心開四蕭上 seeu 篠
見開四蕭上 ceeu 皎
端開四蕭上 deeu 鳥
來開四蕭上 leeu 了
透開四蕭上 teeu 朓
曉開四蕭上 xeeu 䥵
影開四蕭上 eeu 杳
泥開四蕭上 neeu 嬲
匣開四蕭上 heeu 皛
定開四蕭上 dheeu 窕
溪開四蕭上 keeu 磽
精開四蕭上 zeeu 湫
心開三宵上 sieeu 小
澄開三宵上 dhyeeu 肈
章開三宵上 jeeu 沼
影開三B宵上 iieeu 夭
徹開三宵上 tyeeu 巐
書開三宵上 sheeu 少
日開三宵上 reeu 擾
並三A宵上 bhieeu 摽
昌開三宵上 cheeu 𪍑
滂三A宵上 pieeu 縹
明三A宵上 mieeu 眇
常開三宵上 zheeu 紹
見開三B宵上 cyeeu 矯
幫三B宵上 byeeu 表
幫三A宵上 bieeu 褾
並三B宵上 bhyeeu 藨
以開三宵上 yeeu 鷕
清開三宵上 tsieeu 悄
精開三宵上 zieeu 剿
羣開三B宵上 gyeeu 𨲭
來開三宵上 lieeu 繚
滂三B宵上 pyeeu 麃
影開三A宵上 ieeu 闄
溪開二肴上 keaau 巧
匣開二肴上 heaau 澩
幫二肴上 beaau 飽
孃開二肴上 nyeaau 㺒
明二肴上 meaau 卯
見開二肴上 ceaau 絞
莊開二肴上 dreaau 爪
影開二肴上 eaau 拗
並二肴上 bheaau 鮑
疑開二肴上 qeaau 齩
崇開二肴上 jreaau 䰫
初開二肴上 treaau 煼
知開二肴上 dyeaau 䝤
生開二肴上 sreaau 㪢
匣開一豪上 haau 晧
並一豪上 bhaau 抱
來開一豪上 laau 老
透開一豪上 taau 討
定開一豪上 dhaau 道
泥開一豪上 naau 堖
心開一豪上 saau 㛮
端開一豪上 daau 倒
清開一豪上 tsaau 草
精開一豪上 zaau 早
從開一豪上 dzaau 皁
見開一豪上 caau 暠
曉開一豪上 xaau 好
明一豪上 maau 蓩
幫一豪上 baau 寶
影開一豪上 aau 襖
溪開一豪上 kaau 考
疑開一豪上 qaau 𦽀
見開一歌上 caa 哿
清開一歌上 tsaa 瑳
端開一歌上 daa 嚲
心開一歌上 saa 縒
定開一歌上 dhaa 爹
疑開一歌上 qaa 我
透開一歌上 taa 袉
來開一歌上 laa 㰁
泥開一歌上 naa 橠
匣開一歌上 haa 荷
曉開一歌上 xaa 㰤
溪開一歌上 kaa 可
影開一歌上 aa 𨵌
精開一歌上 zaa 左
見合一歌上 cuaa 果
端合一歌上 duaa 埵
心合一歌上 suaa 鎖
定合一歌上 dhuaa 墮
透合一歌上 tuaa 妥
明一歌上 muaa 麼
從合一歌上 dzuaa 坐
疑合一歌上 quaa 㛂
來合一歌上 luaa 裸
影合一歌上 uaa 婐
泥合一歌上 nuaa 㛂
幫一歌上 buaa 跛
滂一歌上 puaa 叵
匣合一歌上 huaa 禍
曉合一歌上 xuaa 火
溪合一歌上 kuaa 顆
並一歌上 bhuaa 爸
清合一歌上 tsuaa 脞
明二麻上 meaa 馬
章開三麻上 jyaa 者
以開三麻上 yaa 野
疑開二麻上 qeaa 雅
見開二麻上 ceaa 檟
生開二麻上 sreaa 灑
影開二麻上 eaa 啞
邪開三麻上 szyaa 灺
匣開二麻上 heaa 下
心開三麻上 syaa 寫
莊合二麻上 droaa 𡎬
明三麻上 myaa 乜
清開三麻上 tsyaa 且
曉開二麻上 xeaa 㗿
常開三麻上 zhyaa 社
溪開二麻上 keaa 跒
並二麻上 bheaa 跁
書開三麻上 shyaa 捨
精開三麻上 zyaa 姐
幫二麻上 beaa 把
匣合二麻上 hoaa 踝
見合二麻上 coaa 寡
疑合二麻上 qoaa 瓦
日開三麻上 ryaa 若
莊開二麻上 dreaa 鮓
知開二麻上 dyeaa 觰
崇開二麻上 jreaa 槎
昌開三麻上 chyaa 奲
孃開二麻上 nyeaa 䋈
溪合二麻上 koaa 髁
初合二麻上 troaa 䂳
徹合二麻上 tyoaa 䊬
生合二麻上 sroaa 葰
徹開二麻上 tyeaa 奼
來開二麻上 leaa 藞
以開三陽上 yag 養
邪開三陽上 sziag 像
精開三陽上 ziag 㢡
來開三陽上 liag 㒳
影開三陽上 iag 鞅
羣開三陽上 giag 勥
疑開三陽上 qiag 仰
初開三陽上 trag 磢
心開三陽上 siag 想
章開三陽上 jag 掌
生開三陽上 srag 𤕤
曉開三陽上 xiag 響
昌開三陽上 chag 敞
見開三陽上 ciag 繈
澄開三陽上 dhyag 丈
徹開三陽上 tyag 昶
見合三陽上 ciuag 獷
日開三陽上 rag 壤
書開三陽上 shag 賞
滂三陽上 piuag 髣
明三陽上 miuag 网
幫三陽上 biuag 昉
影合三陽上 iuag 枉
云合三陽上 hiuag 往
曉合三陽上 xiuag 怳
清開三陽上 tsiag 搶
知開三陽上 dyag 長
常開三陽上 zhag 上
羣合三陽上 giuag 俇
並三陽上 bhiuag 𩦠
定開一唐上 dhag 蕩
心開一唐上 sag 顙
見合一唐上 cuag 廣
幫一唐上 bag 榜
精開一唐上 zag 駔
泥開一唐上 nag 曩
匣開一唐上 hag 沆
透開一唐上 tag 曭
明一唐上 mag 莽
端開一唐上 dag 黨
來開一唐上 lag 朗
影開一唐上 ag 坱
溪開一唐上 kag 慷
影合一唐上 uag 㳹
匣合一唐上 huag 晃
滂一唐上 pag 髈
曉合一唐上 xuag 慌
見開一唐上 cag 䴚
疑開一唐上 qag 䭹
從開一唐上 dzag 奘
清開一唐上 tsag 蒼
曉開一唐上 xag 汻
溪合一唐上 kuag 懬
見開二庚上 ceag 梗
幫三庚上 byag 丙
見開三庚上 cyag 警
影開三庚上 iiag 影
生開三庚上 sryag 省
云合三庚上 hyuag 永
曉合三庚上 xyuag 𦬺
明三庚上 myag 皿
見合三庚上 cyuag 憬
匣開二庚上 heag 杏
明二庚上 meag 猛
見合二庚上 coag 礦
幫二庚上 beag 浜
知開二庚上 dyeag 盯
澄開二庚上 dhyeag 瑒
影合二庚上 oag 䁝
來開二庚上 leag 冷
匣合二庚上 hoag 卝
並二庚上 bheag 鮩
溪合二庚上 koag 𥉁
孃開二庚上 nyeag 檸
見開二耕上 caeg 耿
明二耕上 maeg 䁅
匣開二耕上 haeg 幸
並二耕上 bhaeg 𠊧
滂二耕上 paeg 皏
從開三清上 dzig 靜
章開三清上 jig 整
徹開三清上 tyig 逞
以開三清上 yeg 郢
羣開三A清上 gig 痙
以合三清上 yueg 潁
來開三清上 lig 領
見開三A清上 cig 頸
幫三A清上 big 餅
溪合三A清上 kiueg 頃
精開三清上 zig 井
影開三A清上 ig 廮
清開三清上 tsig 請
心開三清上 sig 省
明三A清上 mig 眳
澄開三清上 dhyig 徎
匣合四青上 hueg 迥
見合四青上 cueg 熲
明四青上 meg 茗
端開四青上 deg 頂
定開四青上 dheg 挺
透開四青上 teg 珽
從開四青上 dzeg 汫
影合四青上 ueg 濙
溪開四青上 keg 謦
泥開四青上 neg 𩕳
匣開四青上 heg 婞
心開四青上 seg 醒
幫四青上 beg 鞞
溪合四青上 kueg 褧
見開四青上 ceg 剄
滂四青上 peg 頩
影開四青上 eg 巊
來開四青上 leg 笭
並四青上 bheg 竝
曉合四青上 xueg 詗
疑開四青上 qeg 䀴
章開三蒸上 jog 拯
徹開三蒸上 tyog 庱
羣開三蒸上 giog 殑
生開三蒸上 srog 㱡
端開一登上 dog 等
滂一登上 pog 倗
溪開一登上 kog 肯
泥開一登上 nog 能
云三尤上 hioou 有
來三尤上 lioou 柳
孃三尤上 nyoou 狃
徹三尤上 tyoou 丑
知三尤上 dyoou 肘
曉三尤上 xioou 朽
見三尤上 cioou 久
書三尤上 shoou 首
昌三尤上 choou 醜
從三尤上 dzioou 湫
並三尤上 bhioou 婦
幫三尤上 bioou 缶
溪三尤上 kioou 糗
日三尤上 roou 蹂
羣三尤上 gioou 舅
澄三尤上 dhyoou 紂
以三尤上 yoou 酉
常三尤上 zhoou 受
心三尤上 sioou 滫
影三尤上 ioou 䬀
精三尤上 zioou 酒
生三尤上 sroou 溲
章三尤上 joou 帚
滂三尤上 pioou 㤱
莊三尤上 droou 掫
崇三尤上 jroou 𥣙
初三尤上 troou 𩋄
匣開一侯上 hoou 厚
明一侯上 moou 母
並一侯上 bhoou 部
端開一侯上 doou 斗
透開一侯上 toou 𪌘
見開一侯上 coou 苟
疑開一侯上 qoou 藕
幫一侯上 boou 㨐
泥開一侯上 noou 㝅
心開一侯上 soou 叜
曉開一侯上 xoou 吼
滂一侯上 poou 剖
影開一侯上 oou 歐
來開一侯上 loou 塿
精開一侯上 zoou 走
溪開一侯上 koou 口
定開一侯上 dhoou 䕆
從開一侯上 dzoou 鯫
清開一侯上 tsoou 趣
影三幽上 iiiu 黝
見三幽上 cyiiu 糾
羣三幽上 gyiiu 蟉
清開三侵上 tsiim 寑
澄開三侵上 dhyiim 朕
溪開三B侵上 kyiim 坅
來開三侵上 liim 廩
心開三侵上 siim 罧
徹開三侵上 tyiim 踸
精開三侵上 ziim 䤐
日開三侵上 riim 荏
章開三侵上 jiim 枕
書開三侵上 shiim 沈
船開三侵上 djiim 葚
常開三侵上 zhiim 甚
昌開三侵上 chiim 瀋
初開三侵上 triim 墋
孃開三侵上 nyiim 拰
羣開三B侵上 gyiim 噤
見開三B侵上 cyiim 錦
從開三侵上 dziim 蕈
疑開三B侵上 qyiim 僸
生開三侵上 sriim 㾕
幫三B侵上 byiim 稟
影開三B侵上 iiim 㱃
滂三B侵上 pyiim 品
曉開三B侵上 xyiim 廞
知開三侵上 dyiim 戡
以開三侵上 yiim 潭
崇開三侵上 jriim 𩒣
見開一覃上 coom 感
定開一覃上 dhoom 禫
影開一覃上 oom 晻
泥開一覃上 noom 腩
透開一覃上 toom 襑
從開一覃上 dzoom 歜
清開一覃上 tsoom 慘
疑開一覃上 qoom 顉
精開一覃上 zoom 昝
心開一覃上 soom 糂
溪開一覃上 koom 坎
匣開一覃上 hoom 頷
來開一覃上 loom 壈
端開一覃上 doom 黕
曉開一覃上 xoom 䫲
見開一談上 caam 敢
書開一談上 shaam 㶒
來開一談上 laam 覽
透開一談上 taam 𦵹
端開一談上 daam 膽
定開一談上 dhaam 噉
清開一談上 tsaam 黲
明一談上 maam 㛧
精開一談上 zaam 䭕
從開一談上 dzaam 槧
曉開一談上 xaam 喊
